location,stockCode,year,stockName
新加坡,601988.SH,2018,中国银行
菲律宾,601988.SH,2018,中国银行
哈萨克斯坦,601988.SH,2018,中国银行
匈牙利,601988.SH,2018,中国银行
巴基斯坦,601988.SH,2018,中国银行
柬埔寨,601988.SH,2018,中国银行
马来西亚,601988.SH,2018,中国银行
美国,601988.SH,2018,中国银行
墨西哥,601988.SH,2018,中国银行
港澳,601988.SH,2018,中国银行
老挝,601988.SH,2018,中国银行
捷克,601988.SH,2018,中国银行
南美洲,601988.SH,2018,中国银行
,601866.SH,2018,中远海发
,600992.SH,2018,贵绳股份
欧洲,600029.SH,2018,南方航空
大洋洲,600029.SH,2018,南方航空
东南亚,600029.SH,2018,南方航空
南亚,600029.SH,2018,南方航空
东亚,600029.SH,2018,南方航空
北美,600029.SH,2018,南方航空
中东,600029.SH,2018,南方航空
非洲,600029.SH,2018,南方航空
南太平洋,600029.SH,2018,南方航空
西亚,600029.SH,2018,南方航空
东亚,300215.SZ,2018,电科院
西亚,300215.SZ,2018,电科院
欧洲,300215.SZ,2018,电科院
,002467.SZ,2018,二六三
,002110.SZ,2018,三钢闽光
,000978.SZ,2018,桂林旅游
,601818.SH,2018,光大银行
亚洲,601398.SH,2018,工商银行
中东欧,601398.SH,2018,工商银行
西亚,601398.SH,2018,工商银行
东南亚,601398.SH,2018,工商银行
中东,601398.SH,2018,工商银行
非洲,601398.SH,2018,工商银行
亚太,601398.SH,2018,工商银行
香港,601398.SH,2018,工商银行
美国,601398.SH,2018,工商银行
,600673.SH,2018,东阳光
,600279.SH,2018,重庆港九
科威特,002774.SZ,2018,快意电梯
菲律宾,002774.SZ,2018,快意电梯
印度,002774.SZ,2018,快意电梯
东南亚,002774.SZ,2018,快意电梯
东盟,601881.SH,2018,中国银河
香港,601881.SH,2018,中国银河
新加坡,601881.SH,2018,中国银河
印度尼西亚,601881.SH,2018,中国银河
泰国,601881.SH,2018,中国银河
印度,601881.SH,2018,中国银河
韩国,601881.SH,2018,中国银河
美国,601881.SH,2018,中国银河
英国,601881.SH,2018,中国银河
马来西亚,601881.SH,2018,中国银河
,600066.SH,2018,宇通客车
,002019.SZ,2018,亿帆医药
东南亚,600031.SH,2018,三一重工
印尼,600031.SH,2018,三一重工
拉美,600031.SH,2018,三一重工
印度,600031.SH,2018,三一重工
欧洲,600031.SH,2018,三一重工
哈萨克斯坦,600630.SH,2018,龙头股份
乌兹别克斯坦,600630.SH,2018,龙头股份
越南,600630.SH,2018,龙头股份
香港,600630.SH,2018,龙头股份
埃塞俄比亚,600630.SH,2018,龙头股份
,600106.SH,2018,重庆路桥
南美洲,001872.SZ,2018,招商港口
巴西,001872.SZ,2018,招商港口
大洋洲,001872.SZ,2018,招商港口
澳大利亚,001872.SZ,2018,招商港口
吉布提,001872.SZ,2018,招商港口
斯里兰卡,001872.SZ,2018,招商港口
东南亚,000151.SZ,2018,中成股份
加勒比地区,000151.SZ,2018,中成股份
非洲,000151.SZ,2018,中成股份
巴拿马,000151.SZ,2018,中成股份
科威特,000151.SZ,2018,中成股份
亚,000151.SZ,2018,中成股份
非,000151.SZ,2018,中成股份
拉,000151.SZ,2018,中成股份
亚非拉,000151.SZ,2018,中成股份
孟加拉,000151.SZ,2018,中成股份
埃塞俄比亚,000151.SZ,2018,中成股份
巴巴多斯,000151.SZ,2018,中成股份
牙买加,000151.SZ,2018,中成股份
古巴,000151.SZ,2018,中成股份
肯尼亚,000151.SZ,2018,中成股份
坦桑尼亚,000151.SZ,2018,中成股份
南非,000151.SZ,2018,中成股份
乌干达,000151.SZ,2018,中成股份
缅甸,000151.SZ,2018,中成股份
菲律宾,000151.SZ,2018,中成股份
法国,000151.SZ,2018,中成股份
苏丹,000151.SZ,2018,中成股份
智利,000151.SZ,2018,中成股份
尼日尔,000151.SZ,2018,中成股份
亚洲,000151.SZ,2018,中成股份
美洲,000151.SZ,2018,中成股份
,603013.SH,2018,亚普股份
非洲,601068.SH,2018,中铝国际
哈萨克斯坦,601068.SH,2018,中铝国际
中东欧,600958.SH,2018,东方证券
,600764.SH,2018,中国海防
,600547.SH,2018,山东黄金
,600272.SH,2018,开开实业
,601326.SH,2018,秦港股份
赞比亚,600362.SH,2018,江西铜业
非洲,600362.SH,2018,江西铜业
,300092.SZ,2018,科新机电
马来西亚,002079.SZ,2018,苏州固锝
,000779.SZ,2018,甘咨询
新疆,603029.SH,2018,天鹅股份
苏丹,603029.SH,2018,天鹅股份
乌兹别克斯坦,603029.SH,2018,天鹅股份
中亚,603029.SH,2018,天鹅股份
非洲,603029.SH,2018,天鹅股份
,601688.SH,2018,华泰证券
欧洲,601558.SH,2018,退市锐电
亚洲,601558.SH,2018,退市锐电
美洲,601558.SH,2018,退市锐电
